Princess Yue	Legendary Creature — Human Noble Ally	U
Prismari, the Inspiration	Legendary Creature — Elder Dragon	RU
Professor Hojo	Legendary Creature — Human Scientist	G
Professor Zei, Anthropologist	Legendary Creature — Human Advisor Ally	RU
Progenitus	Legendary Creature — Hydra Avatar	BGRUW
Prompto Argentum	Legendary Creature — Human Scout	R
Prosper, Tome-Bound	Legendary Creature — Tiefling Warlock	BR
Prossh, Skyraider of Kher	Legendary Creature — Dragon	BGR
Prowler, Clawed Thief	Legendary Creature — Human Rogue Villain	BU
Prowler, Misguided Mentor	Legendary Creature — Human Rogue Villain	G
Prowl, Stoic Strategist // Prowl, Pursuit Vehicle	Legendary Artifact Creature — Robot // Legendary Artifact — Vehicle	W
Psemilla, Meletian Poet	Legendary Creature — Human Bard	W
Purphoros, Bronze-Blooded	Legendary Enchantment Creature — God	R
Purphoros, God of the Forge	Legendary Enchantment Creature — God	R
Purraj of Urborg	Legendary Creature — Cat Warrior	B
Qala, Ajani's Pridemate	Legendary Creature — Cat Warrior	W
Quandrix, the Proof	Legendary Creature — Elder Dragon	GU
Queen Allenal of Ruadach	Legendary Creature — Elf Noble	GW
Queen Brahne	Legendary Creature — Human Noble	R
Queen Kayla bin-Kroog	Legendary Creature — Human Noble	RW
Queen Marchesa	Legendary Creature — Human Assassin	BRW
Questing Beast	Legendary Creature — Beast	G
Queza, Augur of Agonies	Legendary Creature — Octopus Advisor	BUW
Quickbeam, Upstart Ent	Legendary Creature — Treefolk	G
Quicksilver, Brash Blur	Legendary Creature — Mutant Hero	R
Quina, Qu Gourmet	Legendary Creature — Qu	G
Quintorius, Field Historian	Legendary Creature — Elephant Cleric	RW
Quintorius, History Chaser	Legendary Planeswalker — Quintorius	RW
Quintorius, Loremaster	Legendary Creature — Elephant Cleric	RW
Quistis Trepe	Legendary Creature — Human Wizard	U
Radagast the Brown	Legendary Creature — Avatar Wizard	G
Radagast, Wizard of Wilds	Legendary Creature — Avatar Wizard	GU
Radha, Coalition Warlord	Legendary Creature — Elf Warrior	GR
Radha, Heart of Keld	Legendary Creature — Elf Warrior	GR
Radha, Heir to Keld	Legendary Creature — Elf Warrior	GR
Radiant, Archangel	Legendary Creature — Angel	W
Radiant, Serra Archangel	Legendary Creature — Angel	W
Raff Capashen, Ship's Mage	Legendary Creature — Human Wizard	UW
Raffine, Scheming Seer	Legendary Creature — Sphinx Demon	BUW
Raff, Weatherlight Stalwart	Legendary Creature — Human Wizard	UW
Rafiq of the Many	Legendary Creature — Human Knight	GUW
Ragavan, Nimble Pilferer	Legendary Creature — Monkey Pirate	R
Raggadragga, Goreguts Boss	Legendary Creature — Human Boar	GR
Ragnar	Legendary Creature — Human Cleric	GUW
Ragost, Deft Gastronaut	Legendary Creature — Lobster Citizen	RW
Raised by Giants	Legendary Enchantment — Background	G
Raiyuu, Storm's Edge	Legendary Creature — Human Samurai	RW
Rakdos, Lord of Riots	Legendary Creature — Demon	BR
Rakdos, Patron of Chaos	Legendary Creature — Demon	BR
Rakdos the Defiler	Legendary Creature — Demon	BR
Rakdos, the Muscle	Legendary Creature — Demon Mercenary	BR
Rakdos, the Showstopper	Legendary Creature — Demon	BR
Rakka Mar	Legendary Creature — Human Shaman	R
Raksha Golden Cub	Legendary Creature — Cat Soldier	W
Ral, Monsoon Mage // Ral, Leyline Prodigy	Legendary Creature — Human Wizard // Legendary Planeswalker — Ral	RU
Ramirez DePietro	Legendary Creature — Human Pirate	BU
Ramirez DePietro, Pillager	Legendary Creature — Human Pirate	BU
Ramos, Dragon Engine	Legendary Artifact Creature — Dragon	BGRUW
Ramses, Assassin Lord	Legendary Creature — Human Assassin	BU
Ramses Overdark	Legendary Creature — Human Assassin	BU
Ran and Shaw	Legendary Creature — Dragon	R
Ranar the Ever-Watchful	Legendary Creature — Spirit Warrior	UW
Rankle and Torbran	Legendary Creature — Faerie Dwarf	BR
Rankle, Master of Pranks	Legendary Creature — Faerie Rogue	B
Raphael, Fiendish Savior	Legendary Creature — Devil Noble	BR
Raphael, Most Attitude	Legendary Creature — Mutant Ninja Turtle	R
Raphael, Ninja Destroyer	Legendary Creature — Mutant Ninja Turtle	R
Raphael, Tag Team Tough	Legendary Creature — Mutant Ninja Turtle	R
Raphael, the Muscle	Legendary Creature — Mutant Ninja Turtle	R
Raphael, the Nightwatcher	Legendary Creature — Mutant Ninja Turtle	R
Raphael, Tough Turtle	Legendary Creature — Mutant Ninja Turtle	R
Raph & Leo, Sibling Rivals	Legendary Creature — Mutant Ninja Turtle	RW
Raph & Mikey, Troublemakers	Legendary Creature — Mutant Ninja Turtle	GR
Rasaad yn Bashir	Legendary Creature — Human Monk	W
Rashel, Fist of Torm	Legendary Creature — Human Knight	W
Rashida Scalebane	Legendary Creature — Human Soldier	W
Rashka the Slayer	Legendary Creature — Human Archer	W
Rashmi and Ragavan	Legendary Creature — Elf Monkey	GRU
Rashmi, Eternities Crafter	Legendary Creature — Elf Druid	GU
Rasputin Dreamweaver	Legendary Creature — Human Wizard	UW
Rasputin, the Oneiromancer	Legendary Creature — Human Wizard	UW
Rassilon, the War President	Legendary Creature — Time Lord Noble	BU
Ratadrabik of Urborg	Legendary Creature — Zombie Wizard	BW
Ratchet, Field Medic // Ratchet, Rescue Racer	Legendary Artifact Creature — Robot // Legendary Artifact — Vehicle	W
Rat King, Pale Piper	Legendary Creature — Rat Avatar	B
Rat King, Verminister	Legendary Creature — Rat Avatar	B
Ratonhnhaké꞉ton	Legendary Creature — Human Assassin	BUW
Raubahn, Bull of Ala Mhigo	Legendary Creature — Human Warrior	R
Raul, Trouble Shooter	Legendary Creature — Zombie Mutant Rogue	BU
Ravos, Soultender	Legendary Creature — Human Cleric	BW
Rayami, First of the Fallen	Legendary Creature — Vampire	BGU
Ray Fillet, Man Ray	Legendary Creature — Fish Mutant	U
Ray Fillet, Wave Warrior	Legendary Creature — Fish Mutant	U
Rayne, Academy Chancellor	Legendary Creature — Human Wizard	U
Razaketh, the Foulblooded	Legendary Creature — Demon	B
Razia, Boros Archangel	Legendary Creature — Angel	RW
Reaper King	Legendary Artifact Creature — Scarecrow	BGRUW
Rebbec, Architect of Ascension	Legendary Creature — Human Artificer	W
Red Death, Shipwrecker	Legendary Creature — Crab Mutant	RU
Redshift, Rocketeer Chief	Legendary Creature — Goblin Pilot	GR
Red XIII, Proud Warrior	Legendary Creature — Beast Warrior	GR
Regna, the Redeemer	Legendary Creature — Angel	W
Reidane, God of the Worthy // Valkmira, Protector's Shield	Legendary Creature — God // Legendary Artifact	W
Reki, the History of Kamigawa	Legendary Creature — Human Shaman	G
Rem Karolus, Stalwart Slayer	Legendary Creature — Human Knight	RW
Renari, Merchant of Marvels	Legendary Creature — Dragon Artificer	U
Renata, Called to the Hunt	Legendary Enchantment Creature — Demigod	G
Rendmaw, Creaking Nest	Legendary Artifact Creature — Scarecrow	BG
Renet, Temporal Apprentice	Legendary Creature — Human Wizard	U
Reno and Rude	Legendary Creature — Human Assassin	B
Reveka, Wizard Savant	Legendary Creature — Dwarf Wizard	U
Rev, Tithe Extractor	Legendary Creature — Human Rogue	B
Rex, Cyber-Hound	Legendary Artifact Creature — Robot Dog	UW
Reya Dawnbringer	Legendary Creature — Angel	W
Reyav, Master Smith	Legendary Creature — Dwarf Artificer	RW
Reyhan, Last of the Abzan	Legendary Creature — Human Warrior	BG
Rhino, Barreling Brute	Legendary Creature — Human Villain	GR
Rhoda, Geist Avenger	Legendary Creature — Human Soldier	W
Rhonas the Indomitable	Legendary Creature — God	G
Rhuk, Hexgold Nabber	Legendary Creature — Goblin Rebel	R
Rhys, the Evermore	Legendary Creature — Elf Warrior	W
Rhys the Exiled	Legendary Creature — Elf Warrior	BG
Rhys the Redeemed	Legendary Creature — Elf Warrior	GW
Ria Ivor, Bane of Bladehold	Legendary Creature — Phyrexian Knight	BW
Richard Garfield, Ph.D.	Legendary Creature — Human Designer	U
Rielle, the Everwise	Legendary Creature — Human Wizard	RU
Rienne, Angel of Rebirth	Legendary Creature — Angel	GRW
Rigo, Streetwise Mentor	Legendary Creature — Cat Citizen	GUW
Rikku, Resourceful Guardian	Legendary Creature — Human Artificer	U
Riku of Many Paths	Legendary Creature — Human Wizard	GRU
Riku of Two Reflections	Legendary Creature — Human Wizard	GRU
Rilsa Rael, Kingpin	Legendary Creature — Human Rogue	BU
Rin and Seri, Inseparable	Legendary Creature — Dog Cat	GRW
Rinoa, Angel Wing	Legendary Creature — Human Rebel Warlock	W
Rinoa Heartilly	Legendary Creature — Human Rebel Warlock	GW
Rionya, Fire Dancer	Legendary Creature — Human Wizard	R
Rip, Spawn Hunter	Legendary Creature — Human Survivor	GW
Rishkar, Peema Renegade	Legendary Creature — Elf Druid	G
Risona, Asari Commander	Legendary Creature — Human Samurai	RW
Rith, Liberated Primeval	Legendary Creature — Dragon	GRW
Rith, the Awakener	Legendary Creature — Dragon	GRW
Rivaz of the Claw	Legendary Creature — Lizard Warlock	BR
Riven Turnbull	Legendary Creature — Human Advisor	BU
River Song	Legendary Creature — Human Time Lord Rogue	RU
RMS Titanic	Legendary Artifact — Vehicle	R
Roalesk, Apex Hybrid	Legendary Creature — Human Mutant	GU
Rocco, Cabaretti Caterer	Legendary Creature — Elf Druid	GRW
Rocco, Street Chef	Legendary Creature — Elf Druid	GRW
Rocksteady, Crash Courser	Legendary Creature — Rhino Mutant	G
Rocksteady, Mutant Marauder	Legendary Creature — Rhino Mutant	G
Rodolf Duskbringer	Legendary Creature — Vampire Angel	BW
Rograkh, Son of Rohgahh	Legendary Creature — Kobold Warrior	R
Rohgahh, Kher Keep Overlord	Legendary Creature — Kobold Warrior	BR
Rohgahh of Kher Keep	Legendary Creature — Kobold	BR
Romana II	Legendary Creature — Time Lord Scientist	W
Rona, Disciple of Gix	Legendary Creature — Human Artificer	BU
Rona, Herald of Invasion // Rona, Tolarian Obliterator	Legendary Creature — Human Wizard // Legendary Creature — Phyrexian Wizard	BU
Rona, Sheoldred's Faithful	Legendary Creature — Human Wizard	BU
Roon of the Hidden Realm	Legendary Creature — Rhino Soldier	GUW
Rootha, Mastering the Moment	Legendary Creature — Orc Sorcerer	RU
Rootha, Mercurial Artist	Legendary Creature — Orc Shaman	RU
Rorix Bladewing	Legendary Creature — Dragon	R
Rory Williams	Legendary Creature — Human Soldier	UW
Rosa, Resolute White Mage	Legendary Creature — Human Noble Cleric	W
Rose, Cutthroat Raider	Legendary Artifact Creature — Robot	R
Rose Noble	Legendary Creature — Human	U
Rose Tyler	Legendary Creature — Human	W
Roshan, Hidden Magister	Legendary Creature — Human Assassin	B
Rosheen Meanderer	Legendary Creature — Giant Shaman	GR
Rosheen, Roaring Prophet	Legendary Creature — Giant Shaman	GR
Rosie Cotton of South Lane	Legendary Creature — Halfling Peasant	W
Rosnakht, Heir of Rohgahh	Legendary Creature — Kobold Warrior	R
Rowan Kenrith	Legendary Planeswalker — Rowan	R
Rowan, Scion of War	Legendary Creature — Human Wizard	BR
Roxanne, Starfall Savant	Legendary Creature — Cat Druid	GR
Roxi, Publicist to the Stars	Legendary Creature — Human Employee	RU
Rubinia Soulsinger	Legendary Creature — Faerie	GUW
Ruby, Daring Tracker	Legendary Creature — Human Scout	GR
Rufus Shinra	Legendary Creature — Human Noble	BW
Ruhan of the Fomori	Legendary Creature — Giant Warrior	RUW
Rukarumel, Biologist	Legendary Creature — Human Wizard	BGRUW
Rulik Mons, Warren Chief	Legendary Creature — Goblin	GR
Runadi, Behemoth Caller	Legendary Creature — Cat Shaman	G
Rune-Tail, Kitsune Ascendant // Rune-Tail's Essence	Legendary Creature — Fox Monk // Legendary Enchantment	W
Runo Stromkirk // Krothuss, Lord of the Deep	Legendary Creature — Vampire Cleric // Legendary Creature — Kraken Horror	BU
Ruric Thar, the Unbowed	Legendary Creature — Ogre Warrior	GR
Rusko, Clockmaker	Legendary Creature — Human Artificer	BU
Ruxa, Patient Professor	Legendary Creature — Bear Druid	G
Ryan Sinclair	Legendary Creature — Human	R
Rydia, Summoner of Mist	Legendary Creature — Human Shaman	GR
Ryusei, the Falling Star	Legendary Creature — Dragon Spirit	R
Sabin, Master Monk	Legendary Creature — Human Noble Monk	R
Sab-Sunen, Luxa Embodied	Legendary Creature — God	GU
Sachi, Daughter of Seshiro	Legendary Creature — Snake Shaman	G
Safana, Calimport Cutthroat	Legendary Creature — Human Rogue	B
Saffi Eriksdotter	Legendary Creature — Human Scout	GW
Saheeli, Radiant Creator	Legendary Creature — Human Artificer	GRU
Saheeli, the Gifted	Legendary Planeswalker — Saheeli	RU
Saheeli, the Sun's Brilliance	Legendary Creature — Human Artificer	RU
Sai, Master Thopterist	Legendary Creature — Human Artificer	U
Saint Traft and Rem Karolus	Legendary Creature — Spirit Human	RUW
Sakashima of a Thousand Faces	Legendary Creature — Human Rogue	U
Sakashima the Impostor	Legendary Creature — Human Rogue	U
Sakiko, Mother of Summer	Legendary Creature — Snake Shaman	G
Sally Pride, Lioness Leader	Legendary Creature — Cat Mutant Rebel	W
Sally Sparrow	Legendary Creature — Human Detective	UW
Sami, Ship's Engineer	Legendary Creature — Human Artificer	RW
Sami, Wildcat Captain	Legendary Creature — Human Artificer Rogue	RW
Sam, Loyal Attendant	Legendary Creature — Halfling Peasant	GW
Samut, the Driving Force	Legendary Creature — Human Warrior Cleric	GRW
Samut, Vizier of Naktamun	Legendary Creature — Human Warrior Cleric	GR
Samut, Voice of Dissent	Legendary Creature — Human Warrior	GRW
Samwise Gamgee	Legendary Creature — Halfling Peasant	GW
Samwise the Stouthearted	Legendary Creature — Halfling Peasant	W
Sanar, Innovative First-Year	Legendary Creature — Goblin Sorcerer	RU
Sanar, Unfinished Genius // Wild Idea	Legendary Creature — Goblin Sorcerer // Sorcery	RU
Sandman, Shifting Scoundrel	Legendary Creature — Sand Elemental Villain	G
Sanwell, Avenger Ace	Legendary Creature — Human Pilot	W
Sapling of Colfenor	Legendary Creature — Treefolk Shaman	BG
Saradoc, Master of Buckland	Legendary Creature — Halfling Citizen	W
Sarah Jane Smith	Legendary Creature — Human Detective	W
Sarevok, Deathbringer	Legendary Creature — Human Knight	B
Sarkhan, Dragon Ascendant	Legendary Creature — Human Druid	R
Sarkhan, Soul Aflame	Legendary Creature — Human Shaman	RU
Sarulf, Realm Eater	Legendary Creature — Wolf	BG
Saruman of Many Colors	Legendary Creature — Avatar Wizard	BUW
Saruman the White	Legendary Creature — Avatar Wizard	U
Saruman, the White Hand	Legendary Creature — Avatar Wizard	BRU
Saryth, the Viper's Fang	Legendary Creature — Human Warlock	G
Sasaya, Orochi Ascendant // Sasaya's Essence	Legendary Creature — Snake Monk // Legendary Enchantment	G
Saskia the Unyielding	Legendary Creature — Human Soldier	BGRW
Satoru, the Infiltrator	Legendary Creature — Human Ninja Rogue	BU
Satoru Umezawa	Legendary Creature — Human Ninja	BU
Satsuki, the Living Lore	Legendary Creature — Human Druid	GW
Satya, Aetherflux Genius	Legendary Creature — Human Artificer	RUW
Sauron, Lord of the Rings	Legendary Creature — Avatar Horror	BRU
Sauron, the Dark Lord	Legendary Creature — Avatar Horror	BRU
Sauron, the Lidless Eye	Legendary Creature — Avatar Horror	BR
Sauron, the Necromancer	Legendary Creature — Avatar Horror	B
Savanti Romero, Time's Exile	Legendary Creature — Demon Wizard	B
Savra, Queen of the Golgari	Legendary Creature — Elf Shaman	BG
Sazh Katzroy	Legendary Creature — Human Pilot	G
Scarlet Spider, Ben Reilly	Legendary Creature — Spider Human Hero	GR
Scarlet Spider, Kaine	Legendary Creature — Spider Human Hero	BR
Scion of Halaster	Legendary Enchantment — Background	B
Scion of the Ur-Dragon	Legendary Creature — Dragon Avatar	BGRUW
Scorpion, Seething Striker	Legendary Creature — Scorpion Human Villain	B
Scriv, the Obligator	Legendary Creature — Inkling Bird	BW
Sedris, the Traitor King	Legendary Creature — Zombie Warrior	BRU
Sefris of the Hidden Ways	Legendary Creature — Human Wizard	BUW
Seifer Almasy	Legendary Creature — Human Knight	R
Seifer, Balamb Rival	Legendary Creature — Human Mercenary	BR
Seizan, Perverter of Truth	Legendary Creature — Demon Spirit	B
Sekki, Seasons' Guide	Legendary Creature — Spirit	G
Sek'Kuar, Deathkeeper	Legendary Creature — Orc Shaman	BGR
Selenia, Dark Angel	Legendary Creature — Phyrexian Angel	BW
Selvala, Eager Trailblazer	Legendary Creature — Elf Scout	GW
Selvala, Explorer Returned	Legendary Creature — Elf Scout	GW
Selvala, Heart of the Wilds	Legendary Creature — Elf Scout	G
Senator Peacock	Legendary Creature — Human Advisor	U
Sengir, the Dark Baron	Legendary Creature — Vampire Noble	B
Sensational Spider-Man	Legendary Creature — Spider Human Hero	UW
Sensei Golden-Tail	Legendary Creature — Fox Samurai	W
Sentinel Sarah Lyons	Legendary Creature — Human Knight	RW
Sen Triplets	Legendary Artifact Creature — Human Wizard	BUW
Senu, Keen-Eyed Protector	Legendary Creature — Bird Scout	W
Sephara, Sky's Blade	Legendary Creature — Angel	W
Sephiroth, Fabled SOLDIER // Sephiroth, One-Winged Angel	Legendary Creature — Human Avatar Soldier // Legendary Creature — Angel Nightmare Avatar	B
Sephiroth, Fallen Hero	Legendary Creature — Human Avatar Soldier	RW
Sephiroth, Planet's Heir	Legendary Creature — Human Avatar Soldier	BU
Serah Farron // Crystallized Serah	Legendary Creature — Human Citizen // Legendary Artifact	GW
Sergeant John Benton	Legendary Creature — Human Soldier	GW
Seshiro the Anointed	Legendary Creature — Snake Monk	G
Sethron, Hurloon General	Legendary Creature — Minotaur Warrior	BR
Seton, Krosan Protector	Legendary Creature — Centaur Druid	G
Setzer, Wandering Gambler	Legendary Creature — Human Rogue Pilot	BR
